Group,ID,task,profile,selected,tax,emperor,immigrants,childcare,party,age_candidate,gender_candidate,status,temp_Abe
T2,R_RK1RdMXod8ja3WF,2,1,0,disagree,deny,accept,improve,CDP,60,male,incumbent,80
T2,R_RK1RdMXod8ja3WF,2,2,1,agree,deny,refuse,improve,Komeito,60,male,incumbent,80
T2,R_RK1RdMXod8ja3WF,3,1,1,disagree,deny,refuse,not improve,CDP,50,female,incumbent,80
T2,R_RK1RdMXod8ja3WF,3,2,0,disagree,deny,refuse,not improve,JCP,50,female,incumbent,80
T2,R_RK1RdMXod8ja3WF,4,1,1,disagree,deny,accept,not improve,LDP,70,female,incumbent,80
T2,R_RK1RdMXod8ja3WF,4,2,0,agree,deny,accept,not improve,Komeito,70,female,incumbent,80
T2,R_RK1RdMXod8ja3WF,5,1,0,disagree,approve,refuse,improve,JCP,60,female,challenger,80
T2,R_RK1RdMXod8ja3WF,5,2,1,agree,approve,accept,improve,CDP,60,female,challenger,80
T3_Left,R_rlHG6M0JEIjGYU1,1,1,1,disagree,approve,accept,improve,CDP,30,female,challenger,50
T3_Left,R_rlHG6M0JEIjGYU1,1,2,0,disagree,approve,accept,not improve,CDP,30,female,challenger,50
T3_Left,R_rlHG6M0JEIjGYU1,2,1,1,disagree,approve,accept,not improve,LDP,50,female,incumbent,50
T3_Left,R_rlHG6M0JEIjGYU1,2,2,0,disagree,approve,refuse,not improve,JCP,50,female,incumbent,50
T3_Left,R_rlHG6M0JEIjGYU1,3,1,1,agree,deny,refuse,not improve,Komeito,70,male,challenger,50
T3_Left,R_rlHG6M0JEIjGYU1,3,2,0,agree,approve,accept,improve,JCP,70,male,challenger,50
T3_Left,R_rlHG6M0JEIjGYU1,4,1,1,agree,approve,refuse,not improve,JCP,70,male,incumbent,50
T3_Left,R_rlHG6M0JEIjGYU1,4,2,0,agree,deny,refuse,improve,JCP,70,male,incumbent,50
T3_Left,R_rlHG6M0JEIjGYU1,5,1,0,disagree,deny,accept,improve,CDP,40,male,incumbent,50
T3_Left,R_rlHG6M0JEIjGYU1,5,2,1,agree,approve,refuse,improve,LDP,40,male,incumbent,50
T3,R_RmNB9n1oN5VCpB7,1,1,1,disagree,deny,accept,improve,JCP,30,female,challenger,15
T3,R_RmNB9n1oN5VCpB7,1,2,0,disagree,approve,refuse,improve,CDP,30,female,challenger,15
T3,R_RmNB9n1oN5VCpB7,2,1,0,agree,approve,refuse,improve,Komeito,60,male,challenger,15
T3,R_RmNB9n1oN5VCpB7,2,2,1,disagree,approve,refuse,not improve,LDP,60,male,challenger,15
T3,R_RmNB9n1oN5VCpB7,3,1,1,agree,deny,refuse,not improve,LDP,30,male,incumbent,15
T3,R_RmNB9n1oN5VCpB7,3,2,0,agree,approve,refuse,not improve,CDP,30,male,incumbent,15
T3,R_RmNB9n1oN5VCpB7,4,1,1,agree,approve,accept,not improve,LDP,30,male,incumbent,15
T3,R_RmNB9n1oN5VCpB7,4,2,0,agree,deny,refuse,not improve,JCP,30,male,incumbent,15
T3,R_RmNB9n1oN5VCpB7,5,1,1,disagree,deny,accept,improve,JCP,70,female,challenger,15
T3,R_RmNB9n1oN5VCpB7,5,2,0,agree,deny,accept,improve,LDP,70,female,challenger,15
T1_Left,R_Rn7iCkpToA37zk5,1,1,1,disagree,approve,refuse,improve,Komeito,60,male,incumbent,55
T1_Left,R_Rn7iCkpToA37zk5,1,2,0,disagree,approve,accept,improve,CDP,60,male,incumbent,55
T1_Left,R_Rn7iCkpToA37zk5,2,1,0,agree,deny,refuse,not improve,CDP,50,male,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,2,2,1,disagree,approve,refuse,improve,LDP,50,male,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,3,1,0,disagree,approve,accept,improve,JCP,30,male,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,3,2,1,disagree,deny,refuse,not improve,CDP,30,male,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,4,1,0,agree,approve,refuse,improve,JCP,50,female,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,4,2,1,agree,deny,refuse,not improve,LDP,50,female,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,5,1,1,agree,deny,refuse,not improve,Komeito,40,male,challenger,55
T1_Left,R_Rn7iCkpToA37zk5,5,2,0,disagree,approve,refuse,improve,JCP,40,male,challenger,55
T3_Right,R_RnrtY57SziBXncB,1,1,0,disagree,approve,refuse,improve,Komeito,70,female,incumbent,75
T3_Right,R_RnrtY57SziBXncB,1,2,1,disagree,approve,refuse,not improve,JCP,70,female,incumbent,75
T3_Right,R_RnrtY57SziBXncB,2,1,1,agree,approve,refuse,not improve,Komeito,60,male,challenger,75
T3_Right,R_RnrtY57SziBXncB,2,2,0,disagree,deny,accept,improve,Komeito,60,male,challenger,75
T3_Right,R_RnrtY57SziBXncB,3,1,1,agree,approve,refuse,improve,Komeito,30,male,incumbent,75
T3_Right,R_RnrtY57SziBXncB,3,2,0,disagree,approve,refuse,improve,CDP,30,male,incumbent,75
T3_Right,R_RnrtY57SziBXncB,4,1,0,agree,approve,accept,not improve,LDP,70,female,challenger,75
T3_Right,R_RnrtY57SziBXncB,4,2,1,disagree,approve,refuse,improve,CDP,70,female,challenger,75
T3_Right,R_RnrtY57SziBXncB,5,1,0,agree,approve,accept,improve,LDP,40,female,incumbent,75
T3_Right,R_RnrtY57SziBXncB,5,2,1,disagree,deny,refuse,not improve,LDP,40,female,incumbent,75
T1_Left,R_RPn4PqkDjYWpYsh,1,1,1,disagree,deny,refuse,improve,Komeito,30,female,incumbent,90
T1_Left,R_RPn4PqkDjYWpYsh,1,2,0,disagree,approve,accept,improve,JCP,30,female,incumbent,90
T1_Left,R_RPn4PqkDjYWpYsh,2,1,0,agree,deny,accept,not improve,CDP,50,female,challenger,90
T1_Left,R_RPn4PqkDjYWpYsh,2,2,1,agree,approve,refuse,not improve,LDP,50,female,challenger,90
T1_Left,R_RPn4PqkDjYWpYsh,3,1,0,disagree,approve,accept,improve,JCP,50,female,challenger,90
T1_Left,R_RPn4PqkDjYWpYsh,3,2,1,disagree,approve,accept,not improve,LDP,50,female,challenger,90
T1_Left,R_RPn4PqkDjYWpYsh,4,1,0,agree,approve,accept,not improve,Komeito,60,female,incumbent,90
T1_Left,R_RPn4PqkDjYWpYsh,4,2,1,agree,deny,refuse,improve,Komeito,60,female,incumbent,90
T1_Left,R_RPn4PqkDjYWpYsh,5,1,1,agree,deny,accept,not improve,LDP,30,female,challenger,90
T1_Left,R_RPn4PqkDjYWpYsh,5,2,0,agree,deny,accept,not improve,LDP,30,female,challenger,90
T2,R_rqItgkkXjjYvAWt,1,1,1,disagree,approve,refuse,not improve,LDP,40,male,challenger,52
T2,R_rqItgkkXjjYvAWt,1,2,0,disagree,deny,refuse,improve,JCP,40,male,challenger,52
T2,R_rqItgkkXjjYvAWt,2,1,0,disagree,deny,accept,not improve,JCP,50,male,challenger,52
T2,R_rqItgkkXjjYvAWt,2,2,1,agree,approve,accept,improve,Komeito,50,male,challenger,52
T2,R_rqItgkkXjjYvAWt,3,1,1,disagree,deny,refuse,not improve,CDP,60,male,incumbent,52
T2,R_rqItgkkXjjYvAWt,3,2,0,agree,deny,accept,not improve,LDP,60,male,incumbent,52
T2,R_rqItgkkXjjYvAWt,4,1,0,agree,approve,accept,improve,CDP,50,male,incumbent,52
T2,R_rqItgkkXjjYvAWt,4,2,1,agree,approve,refuse,improve,CDP,50,male,incumbent,52
T2,R_rqItgkkXjjYvAWt,5,1,0,disagree,deny,accept,improve,LDP,70,female,challenger,52
T2,R_rqItgkkXjjYvAWt,5,2,1,disagree,deny,accept,not improve,LDP,70,female,challenger,52
T3,R_rqJnZ8l5ZuCNlSx,1,1,1,disagree,approve,refuse,not improve,JCP,50,female,incumbent,70
T3,R_rqJnZ8l5ZuCNlSx,1,2,0,disagree,deny,accept,not improve,Komeito,50,female,incumbent,70
T3,R_rqJnZ8l5ZuCNlSx,2,1,0,disagree,approve,refuse,improve,CDP,50,female,challenger,70
T3,R_rqJnZ8l5ZuCNlSx,2,2,1,disagree,deny,accept,improve,JCP,50,female,challenger,70
T3,R_rqJnZ8l5ZuCNlSx,3,1,0,agree,deny,accept,improve,CDP,30,female,incumbent,70
T3,R_rqJnZ8l5ZuCNlSx,3,2,1,agree,deny,refuse,not improve,JCP,30,female,incumbent,70
T3,R_rqJnZ8l5ZuCNlSx,4,1,0,agree,deny,accept,not improve,JCP,40,male,incumbent,70
T3,R_rqJnZ8l5ZuCNlSx,4,2,1,disagree,deny,accept,not improve,LDP,40,male,incumbent,70
T3,R_rqJnZ8l5ZuCNlSx,5,1,1,agree,approve,refuse,not improve,Komeito,50,female,challenger,70
T3,R_rqJnZ8l5ZuCNlSx,5,2,0,agree,deny,refuse,not improve,JCP,50,female,challenger,70
T3,R_RR0bZMH4SEBzcLn,1,1,0,agree,deny,refuse,improve,CDP,60,female,incumbent,60
T3,R_RR0bZMH4SEBzcLn,1,2,1,disagree,approve,accept,not improve,LDP,60,female,incumbent,60
T3,R_RR0bZMH4SEBzcLn,2,1,1,disagree,approve,accept,improve,Komeito,30,female,challenger,60
T3,R_RR0bZMH4SEBzcLn,2,2,0,disagree,approve,refuse,not improve,Komeito,30,female,challenger,60
T3,R_RR0bZMH4SEBzcLn,3,1,1,agree,approve,accept,not improve,CDP,40,female,challenger,60
T3,R_RR0bZMH4SEBzcLn,3,2,0,disagree,approve,accept,improve,JCP,40,female,challenger,60
T3,R_RR0bZMH4SEBzcLn,4,1,0,agree,approve,accept,not improve,CDP,30,male,challenger,60
T3,R_RR0bZMH4SEBzcLn,4,2,1,agree,deny,accept,improve,LDP,30,male,challenger,60
T3,R_RR0bZMH4SEBzcLn,5,1,0,disagree,deny,refuse,improve,CDP,30,male,challenger,60
T3,R_RR0bZMH4SEBzcLn,5,2,1,disagree,deny,accept,not improve,LDP,30,male,challenger,60
T1,R_Rrgg2kDCCzUDmvv,1,1,1,disagree,deny,refuse,not improve,LDP,40,female,challenger,70
T1,R_Rrgg2kDCCzUDmvv,1,2,0,disagree,approve,accept,improve,Komeito,40,female,challenger,70
T1,R_Rrgg2kDCCzUDmvv,2,1,1,disagree,deny,refuse,improve,JCP,70,male,incumbent,70
T1,R_Rrgg2kDCCzUDmvv,2,2,0,agree,approve,accept,improve,CDP,70,male,incumbent,70
T1,R_Rrgg2kDCCzUDmvv,3,1,1,disagree,deny,refuse,improve,Komeito,40,male,challenger,70
T1,R_Rrgg2kDCCzUDmvv,3,2,0,agree,deny,refuse,not improve,Komeito,40,male,challenger,70
T1,R_Rrgg2kDCCzUDmvv,4,1,1,agree,deny,accept,improve,LDP,60,male,challenger,70
T1,R_Rrgg2kDCCzUDmvv,4,2,0,disagree,deny,refuse,not improve,JCP,60,male,challenger,70
T1,R_Rrgg2kDCCzUDmvv,5,1,1,disagree,deny,refuse,improve,LDP,40,female,challenger,70
T1,R_Rrgg2kDCCzUDmvv,5,2,0,agree,deny,accept,improve,Komeito,40,female,challenger,70
T3,R_rrM446gdwZFTGx3,1,1,0,agree,approve,refuse,not improve,Komeito,70,female,challenger,39
T3,R_rrM446gdwZFTGx3,1,2,1,disagree,deny,accept,improve,LDP,70,female,challenger,39
T3,R_rrM446gdwZFTGx3,2,1,1,disagree,approve,accept,not improve,Komeito,50,male,challenger,39
T3,R_rrM446gdwZFTGx3,2,2,0,disagree,deny,accept,not improve,Komeito,50,male,challenger,39
T3,R_rrM446gdwZFTGx3,3,1,0,agree,deny,accept,improve,LDP,50,male,challenger,39
T3,R_rrM446gdwZFTGx3,3,2,1,agree,deny,refuse,improve,LDP,50,male,challenger,39
T3,R_rrM446gdwZFTGx3,4,1,1,agree,approve,refuse,not improve,LDP,50,male,challenger,39
T3,R_rrM446gdwZFTGx3,4,2,0,agree,deny,refuse,not improve,Komeito,50,male,challenger,39
T3,R_rrM446gdwZFTGx3,5,1,0,disagree,deny,accept,not improve,CDP,60,male,incumbent,39
T3,R_rrM446gdwZFTGx3,5,2,1,disagree,approve,refuse,not improve,CDP,60,male,incumbent,39
T3,R_RsL13BiGZAg0yS5,1,1,1,agree,deny,refuse,improve,JCP,60,female,challenger,35
T3,R_RsL13BiGZAg0yS5,1,2,0,agree,deny,refuse,not improve,JCP,60,female,challenger,35
T3,R_RsL13BiGZAg0yS5,2,1,0,agree,approve,refuse,not improve,JCP,50,female,incumbent,35
T3,R_RsL13BiGZAg0yS5,2,2,1,disagree,approve,refuse,not improve,Komeito,50,female,incumbent,35
T3,R_RsL13BiGZAg0yS5,3,1,0,agree,approve,refuse,not improve,CDP,40,female,incumbent,35
T3,R_RsL13BiGZAg0yS5,3,2,1,agree,deny,refuse,improve,JCP,40,female,incumbent,35
T3,R_RsL13BiGZAg0yS5,4,1,0,agree,approve,accept,improve,Komeito,60,male,challenger,35
T3,R_RsL13BiGZAg0yS5,4,2,1,disagree,approve,refuse,improve,LDP,60,male,challenger,35
T3,R_RsL13BiGZAg0yS5,5,1,0,disagree,deny,refuse,improve,JCP,30,male,incumbent,35
T3,R_RsL13BiGZAg0yS5,5,2,1,disagree,approve,refuse,improve,LDP,30,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,1,1,1,disagree,approve,refuse,not improve,JCP,70,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,1,2,0,agree,approve,accept,improve,CDP,70,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,2,1,1,agree,deny,accept,improve,JCP,30,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,2,2,0,agree,approve,refuse,improve,Komeito,30,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,3,1,0,agree,deny,accept,improve,JCP,70,female,incumbent,35
T1,R_RtcPFtVJRzyPXmV,3,2,1,disagree,deny,accept,improve,LDP,70,female,incumbent,35
T1,R_RtcPFtVJRzyPXmV,4,1,0,agree,approve,refuse,improve,JCP,50,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,4,2,1,disagree,deny,accept,not improve,JCP,50,male,incumbent,35
T1,R_RtcPFtVJRzyPXmV,5,1,0,agree,approve,refuse,not improve,JCP,60,male,challenger,35
T1,R_RtcPFtVJRzyPXmV,5,2,1,agree,deny,refuse,improve,CDP,60,male,challenger,35
T2,R_Rtryqx7MlYh1SnL,1,1,0,disagree,approve,accept,not improve,JCP,70,female,incumbent,50
T2,R_Rtryqx7MlYh1SnL,1,2,1,disagree,deny,accept,improve,Komeito,70,female,incumbent,50
T2,R_Rtryqx7MlYh1SnL,2,1,1,disagree,deny,refuse,improve,LDP,40,male,incumbent,50
T2,R_Rtryqx7MlYh1SnL,2,2,0,disagree,approve,refuse,not improve,CDP,40,male,incumbent,50
T2,R_Rtryqx7MlYh1SnL,3,1,1,agree,deny,accept,not improve,JCP,30,male,incumbent,50
T2,R_Rtryqx7MlYh1SnL,3,2,0,agree,deny,refuse,improve,JCP,30,male,incumbent,50
T2,R_Rtryqx7MlYh1SnL,4,1,1,agree,deny,accept,improve,JCP,50,female,challenger,50
T2,R_Rtryqx7MlYh1SnL,4,2,0,agree,deny,refuse,improve,JCP,50,female,challenger,50
T2,R_Rtryqx7MlYh1SnL,5,1,0,disagree,approve,refuse,not improve,CDP,40,male,challenger,50
T2,R_Rtryqx7MlYh1SnL,5,2,1,agree,deny,accept,not improve,Komeito,40,male,challenger,50
T3_Left,R_RUJsqn7YchHjEMF,1,1,0,agree,deny,accept,not improve,JCP,70,female,challenger,26
T3_Left,R_RUJsqn7YchHjEMF,1,2,1,disagree,deny,accept,not improve,JCP,70,female,challenger,26
T3_Left,R_RUJsqn7YchHjEMF,2,1,1,agree,approve,accept,not improve,Komeito,30,male,incumbent,26
T3_Left,R_RUJsqn7YchHjEMF,2,2,0,disagree,deny,refuse,improve,JCP,30,male,incumbent,26
T3_Left,R_RUJsqn7YchHjEMF,3,1,0,agree,approve,refuse,improve,CDP,60,male,incumbent,26
T3_Left,R_RUJsqn7YchHjEMF,3,2,1,disagree,approve,refuse,not improve,LDP,60,male,incumbent,26
T3_Left,R_RUJsqn7YchHjEMF,4,1,0,agree,approve,refuse,not improve,Komeito,70,male,challenger,26
T3_Left,R_RUJsqn7YchHjEMF,4,2,1,agree,deny,accept,improve,Komeito,70,male,challenger,26
T3_Left,R_RUJsqn7YchHjEMF,5,1,1,disagree,approve,accept,improve,CDP,60,male,challenger,26
T3_Left,R_RUJsqn7YchHjEMF,5,2,0,agree,deny,refuse,improve,JCP,60,male,challenger,26
T3,R_RUlKGwr1zkA3zRn,1,1,0,agree,approve,refuse,improve,Komeito,70,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,1,2,1,disagree,deny,refuse,improve,JCP,70,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,2,1,1,agree,deny,refuse,not improve,JCP,60,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,2,2,0,agree,approve,accept,improve,LDP,60,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,3,1,1,agree,deny,refuse,not improve,Komeito,30,female,challenger,20
T3,R_RUlKGwr1zkA3zRn,3,2,0,agree,approve,refuse,improve,LDP,30,female,challenger,20
T3,R_RUlKGwr1zkA3zRn,4,1,0,agree,approve,accept,not improve,Komeito,60,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,4,2,1,agree,approve,accept,not improve,Komeito,60,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,5,1,1,disagree,approve,refuse,not improve,CDP,40,female,incumbent,20
T3,R_RUlKGwr1zkA3zRn,5,2,0,disagree,approve,accept,improve,CDP,40,female,incumbent,20
T1_Left,R_RUqlxPJJJuzBEbf,1,1,1,disagree,approve,accept,not improve,CDP,50,female,incumbent,36
T1_Left,R_RUqlxPJJJuzBEbf,1,2,0,agree,approve,refuse,improve,Komeito,50,female,incumbent,36
T1_Left,R_RUqlxPJJJuzBEbf,2,1,1,agree,deny,refuse,not improve,CDP,60,female,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,2,2,0,agree,approve,refuse,improve,JCP,60,female,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,3,1,0,agree,deny,accept,improve,JCP,40,male,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,3,2,1,agree,approve,accept,not improve,CDP,40,male,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,4,1,1,disagree,deny,accept,improve,Komeito,40,female,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,4,2,0,agree,approve,accept,improve,Komeito,40,female,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,5,1,0,agree,approve,refuse,improve,Komeito,70,female,challenger,36
T1_Left,R_RUqlxPJJJuzBEbf,5,2,1,disagree,approve,accept,not improve,CDP,70,female,challenger,36
T3,R_RWYk49cHo5bVqBX,1,1,1,agree,approve,refuse,improve,LDP,30,male,challenger,40
T3,R_RWYk49cHo5bVqBX,1,2,0,disagree,deny,refuse,not improve,CDP,30,male,challenger,40
T3,R_RWYk49cHo5bVqBX,2,1,0,disagree,approve,accept,not improve,LDP,60,male,incumbent,40
T3,R_RWYk49cHo5bVqBX,2,2,1,agree,deny,accept,improve,LDP,60,male,incumbent,40
T3,R_RWYk49cHo5bVqBX,3,1,1,agree,approve,accept,not improve,CDP,40,male,challenger,40
T3,R_RWYk49cHo5bVqBX,3,2,0,disagree,approve,accept,not improve,LDP,40,male,challenger,40
T3,R_RWYk49cHo5bVqBX,4,1,0,agree,approve,accept,improve,JCP,40,male,incumbent,40
T3,R_RWYk49cHo5bVqBX,4,2,1,disagree,approve,accept,not improve,LDP,40,male,incumbent,40
T3,R_RWYk49cHo5bVqBX,5,1,0,agree,deny,accept,not improve,CDP,60,male,incumbent,40
T3,R_RWYk49cHo5bVqBX,5,2,1,agree,approve,accept,not improve,Komeito,60,male,incumbent,40
T1_Right,R_RxWlmdA68NRoDOV,1,1,0,agree,deny,refuse,not improve,JCP,40,male,incumbent,50
T1_Right,R_RxWlmdA68NRoDOV,1,2,1,agree,deny,accept,improve,LDP,40,male,incumbent,50
T1_Right,R_RxWlmdA68NRoDOV,2,1,0,disagree,deny,accept,not improve,JCP,60,male,incumbent,50
T1_Right,R_RxWlmdA68NRoDOV,2,2,1,disagree,approve,accept,improve,Komeito,60,male,incumbent,50
T1_Right,R_RxWlmdA68NRoDOV,3,1,0,agree,deny,refuse,not improve,JCP,30,male,challenger,50
T1_Right,R_RxWlmdA68NRoDOV,3,2,1,disagree,deny,accept,improve,LDP,30,male,challenger,50
T1_Right,R_RxWlmdA68NRoDOV,4,1,0,disagree,deny,accept,improve,CDP,70,male,incumbent,50
T1_Right,R_RxWlmdA68NRoDOV,4,2,1,agree,approve,refuse,improve,CDP,70,male,incumbent,50
T1_Right,R_RxWlmdA68NRoDOV,5,1,1,disagree,deny,refuse,not improve,LDP,40,male,challenger,50
T1_Right,R_RxWlmdA68NRoDOV,5,2,0,disagree,deny,accept,improve,CDP,40,male,challenger,50
T1,R_s5pWjn2HOgF69sl,1,1,1,agree,approve,accept,not improve,LDP,30,male,challenger,40
T1,R_s5pWjn2HOgF69sl,1,2,0,disagree,deny,accept,not improve,Komeito,30,male,challenger,40
T1,R_s5pWjn2HOgF69sl,2,1,1,disagree,approve,accept,not improve,CDP,50,female,incumbent,40
T1,R_s5pWjn2HOgF69sl,2,2,0,disagree,approve,refuse,improve,Komeito,50,female,incumbent,40
T1,R_s5pWjn2HOgF69sl,3,1,1,agree,approve,accept,not improve,Komeito,50,male,incumbent,40
T1,R_s5pWjn2HOgF69sl,3,2,0,agree,deny,accept,improve,JCP,50,male,incumbent,40
T1,R_s5pWjn2HOgF69sl,4,1,0,agree,deny,accept,improve,LDP,30,male,challenger,40
T1,R_s5pWjn2HOgF69sl,4,2,1,disagree,approve,accept,improve,CDP,30,male,challenger,40
T1,R_s5pWjn2HOgF69sl,5,1,1,disagree,deny,refuse,not improve,CDP,60,female,challenger,40
T1,R_s5pWjn2HOgF69sl,5,2,0,disagree,deny,refuse,not improve,CDP,60,female,challenger,40
T1_Right,R_s5vFZ6KdNN0R5hT,1,1,0,agree,deny,refuse,not improve,LDP,40,male,incumbent,50
T1_Right,R_s5vFZ6KdNN0R5hT,1,2,1,disagree,approve,refuse,improve,LDP,40,male,incumbent,50
T1_Right,R_s5vFZ6KdNN0R5hT,2,1,1,disagree,deny,refuse,improve,Komeito,50,male,incumbent,50
T1_Right,R_s5vFZ6KdNN0R5hT,2,2,0,agree,approve,refuse,not improve,Komeito,50,male,incumbent,50
T1_Right,R_s5vFZ6KdNN0R5hT,3,1,1,agree,approve,accept,improve,LDP,50,female,challenger,50
T1_Right,R_s5vFZ6KdNN0R5hT,3,2,0,agree,deny,refuse,not improve,CDP,50,female,challenger,50
T1_Right,R_s5vFZ6KdNN0R5hT,4,1,0,agree,deny,accept,not improve,Komeito,60,male,challenger,50
T1_Right,R_s5vFZ6KdNN0R5hT,4,2,1,disagree,deny,refuse,not improve,JCP,60,male,challenger,50
T1_Right,R_s5vFZ6KdNN0R5hT,5,1,1,agree,deny,accept,improve,CDP,60,male,challenger,50
T1_Right,R_s5vFZ6KdNN0R5hT,5,2,0,agree,deny,refuse,not improve,LDP,60,male,challenger,50
T3_Right,R_s73867k0syiqwwh,1,1,0,disagree,deny,refuse,improve,Komeito,40,female,incumbent,27
T3_Right,R_s73867k0syiqwwh,1,2,1,disagree,approve,refuse,improve,Komeito,40,female,incumbent,27
T3_Right,R_s73867k0syiqwwh,2,1,0,disagree,deny,refuse,not improve,LDP,60,female,challenger,27
T3_Right,R_s73867k0syiqwwh,2,2,1,agree,approve,refuse,not improve,CDP,60,female,challenger,27
T3_Right,R_s73867k0syiqwwh,3,1,0,agree,approve,accept,improve,Komeito,60,male,challenger,27
T3_Right,R_s73867k0syiqwwh,3,2,1,agree,approve,accept,improve,CDP,60,male,challenger,27
T3_Right,R_s73867k0syiqwwh,4,1,0,agree,approve,accept,improve,LDP,70,female,incumbent,27
T3_Right,R_s73867k0syiqwwh,4,2,1,agree,approve,accept,not improve,LDP,70,female,incumbent,27
T3_Right,R_s73867k0syiqwwh,5,1,1,agree,deny,accept,not improve,CDP,40,female,challenger,27
T3_Right,R_s73867k0syiqwwh,5,2,0,disagree,approve,refuse,improve,LDP,40,female,challenger,27
T1,R_s7QqFfNgumvgBYl,1,1,0,agree,deny,refuse,not improve,LDP,60,male,incumbent,0
T1,R_s7QqFfNgumvgBYl,1,2,1,agree,approve,refuse,improve,CDP,60,male,incumbent,0
T1,R_s7QqFfNgumvgBYl,2,1,0,agree,deny,refuse,not improve,CDP,70,male,incumbent,0
T1,R_s7QqFfNgumvgBYl,2,2,1,agree,deny,accept,not improve,CDP,70,male,incumbent,0
T1,R_s7QqFfNgumvgBYl,3,1,0,disagree,approve,refuse,improve,LDP,70,female,challenger,0
T1,R_s7QqFfNgumvgBYl,3,2,1,disagree,approve,accept,improve,JCP,70,female,challenger,0
T1,R_s7QqFfNgumvgBYl,4,1,1,agree,approve,refuse,improve,JCP,40,female,challenger,0
T1,R_s7QqFfNgumvgBYl,4,2,0,agree,approve,refuse,improve,Komeito,40,female,challenger,0
T1,R_s7QqFfNgumvgBYl,5,1,1,disagree,approve,refuse,not improve,CDP,30,male,incumbent,0
T1,R_s7QqFfNgumvgBYl,5,2,0,agree,approve,refuse,not improve,Komeito,30,male,incumbent,0
T3_Left,R_sA3cZVGFoHZ6ZzP,1,1,1,agree,approve,accept,not improve,CDP,40,male,incumbent,53
T3_Left,R_sA3cZVGFoHZ6ZzP,1,2,0,disagree,deny,refuse,improve,CDP,40,male,incumbent,53
T3_Left,R_sA3cZVGFoHZ6ZzP,2,1,0,agree,approve,refuse,improve,Komeito,60,female,challenger,53
T3_Left,R_sA3cZVGFoHZ6ZzP,2,2,1,agree,deny,accept,not improve,CDP,60,female,challenger,53
T3_Left,R_sA3cZVGFoHZ6ZzP,3,1,0,disagree,approve,accept,not improve,Komeito,70,male,challenger,53
T3_Left,R_sA3cZVGFoHZ6ZzP,3,2,1,disagree,deny,accept,improve,LDP,70,male,challenger,53
T3_Left,R_sA3cZVGFoHZ6ZzP,4,1,0,agree,approve,accept,improve,Komeito,30,male,incumbent,53
T3_Left,R_sA3cZVGFoHZ6ZzP,4,2,1,disagree,deny,refuse,not improve,CDP,30,male,incumbent,53
T3_Left,R_sA3cZVGFoHZ6ZzP,5,1,0,disagree,approve,accept,improve,LDP,70,male,incumbent,53
T3_Left,R_sA3cZVGFoHZ6ZzP,5,2,1,agree,approve,refuse,improve,CDP,70,male,incumbent,53
T3_Right,R_sALvjDNM1t4xKEx,1,1,0,disagree,approve,refuse,not improve,JCP,70,female,incumbent,30
T3_Right,R_sALvjDNM1t4xKEx,1,2,1,disagree,deny,refuse,improve,Komeito,70,female,incumbent,30
T3_Right,R_sALvjDNM1t4xKEx,2,1,0,disagree,deny,accept,improve,CDP,30,female,challenger,30
T3_Right,R_sALvjDNM1t4xKEx,2,2,1,agree,approve,accept,improve,LDP,30,female,challenger,30
T3_Right,R_sALvjDNM1t4xKEx,3,1,1,agree,deny,refuse,improve,Komeito,70,male,incumbent,30
T3_Right,R_sALvjDNM1t4xKEx,3,2,0,disagree,deny,refuse,not improve,CDP,70,male,incumbent,30
T3_Right,R_sALvjDNM1t4xKEx,4,1,0,disagree,deny,refuse,not improve,JCP,50,female,challenger,30
T3_Right,R_sALvjDNM1t4xKEx,4,2,1,disagree,deny,accept,not improve,CDP,50,female,challenger,30
T3_Right,R_sALvjDNM1t4xKEx,5,1,0,disagree,deny,refuse,improve,CDP,50,male,challenger,30
T3_Right,R_sALvjDNM1t4xKEx,5,2,1,disagree,deny,accept,improve,CDP,50,male,challenger,30
